"Date","AQS_SITE_ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"06/14/2008","490350003","1","0.5","ppm","6","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"06/15/2008","490350003","1","0.6","ppm","7","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"06/16/2008","490350003","1","0.4","ppm","5","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"06/17/2008","490350003","1","0.4","ppm","5","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"06/18/2008","490350003","1","0.4","ppm","5","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"06/19/2008","490350003","1","0.4","ppm","5","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"06/20/2008","490350003","1","0.4","ppm","5","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"06/21/2008","490350003","1","0.4","ppm","5","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"06/22/2008","490350003","1","0.2","ppm","2","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"06/23/2008","490350003","1","0.2","ppm","2","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"06/24/2008","490350003","1","0.3","ppm","3","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"06/25/2008","490350003","1","0.4","ppm","5","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"06/26/2008","490350003","1","0.3","ppm","3","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"06/27/2008","490350003","1","0.4","ppm","5","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"06/28/2008","490350003","1","0.5","ppm","6","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"06/29/2008","490350003","1","0.4","ppm","5","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"06/30/2008","490350003","1","0.3","ppm","3","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"07/01/2008","490350003","1","0.2","ppm","2","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"07/02/2008","490350003","1","0.3","ppm","3","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"07/03/2008","490350003","1","0.5","ppm","6","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"07/04/2008","490350003","1","0.4","ppm","5","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"07/05/2008","490350003","1","0.2","ppm","2","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"07/06/2008","490350003","1","0.3","ppm","3","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"07/07/2008","490350003","1","0.3","ppm","3","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"07/08/2008","490350003","1","0.4","ppm","5","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"07/09/2008","490350003","1","0.4","ppm","5","20","83.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"07/10/2008","490350003","1","0.5","ppm","6","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"07/11/2008","490350003","1","0.3","ppm","3","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"07/12/2008","490350003","1","0.4","ppm","5","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"07/13/2008","490350003","1","0.5","ppm","6","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"07/14/2008","490350003","1","0.4","ppm","5","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"07/15/2008","490350003","1","0.5","ppm","6","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"07/16/2008","490350003","1","0.3","ppm","3","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"07/17/2008","490350003","1","0.4","ppm","5","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"07/18/2008","490350003","1","0.4","ppm","5","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"07/19/2008","490350003","1","0.4","ppm","5","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"07/20/2008","490350003","1","0.3","ppm","3","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"07/21/2008","490350003","1","0.4","ppm","5","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"07/22/2008","490350003","1","0.5","ppm","6","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"07/23/2008","490350003","1","0.3","ppm","3","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"07/24/2008","490350003","1","0.4","ppm","5","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"07/25/2008","490350003","1","0.4","ppm","5","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"07/26/2008","490350003","1","0.2","ppm","2","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"07/27/2008","490350003","1","0.2","ppm","2","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"07/28/2008","490350003","1","0.3","ppm","3","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"07/29/2008","490350003","1","0.4","ppm","5","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"07/30/2008","490350003","1","0.3","ppm","3","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"07/31/2008","490350003","1","0.4","ppm","5","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"08/01/2008","490350003","1","0.3","ppm","3","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"08/02/2008","490350003","1","0.2","ppm","2","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"08/03/2008","490350003","1","0.3","ppm","3","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"08/04/2008","490350003","1","0.3","ppm","3","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"08/05/2008","490350003","1","0.4","ppm","5","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"08/06/2008","490350003","1","0.3","ppm","3","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"08/07/2008","490350003","1","0.3","ppm","3","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"08/08/2008","490350003","1","0.4","ppm","5","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"08/09/2008","490350003","1","0.3","ppm","3","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"08/10/2008","490350003","1","0.3","ppm","3","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"08/11/2008","490350003","1","0.3","ppm","3","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"08/12/2008","490350003","1","0.5","ppm","6","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"08/13/2008","490350003","1","0.5","ppm","6","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"08/14/2008","490350003","1","0.4","ppm","5","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"08/15/2008","490350003","1","0.3","ppm","3","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"08/16/2008","490350003","1","0.2","ppm","2","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"08/17/2008","490350003","1","0.3","ppm","3","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"08/18/2008","490350003","1","0.4","ppm","5","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"08/19/2008","490350003","1","0.4","ppm","5","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"08/20/2008","490350003","1","0.4","ppm","5","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"08/21/2008","490350003","1","0.4","ppm","5","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"08/22/2008","490350003","1","0.3","ppm","3","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"08/23/2008","490350003","1","0.5","ppm","6","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"08/24/2008","490350003","1","0.5","ppm","6","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"08/25/2008","490350003","1","0.4","ppm","5","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"08/26/2008","490350003","1","0.3","ppm","3","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"08/27/2008","490350003","1","0.4","ppm","5","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"08/28/2008","490350003","1","0.5","ppm","6","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"08/29/2008","490350003","1","0.4","ppm","5","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"08/30/2008","490350003","1","0.5","ppm","6","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"08/31/2008","490350003","1","0.2","ppm","2","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"09/01/2008","490350003","1","0.3","ppm","3","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"09/02/2008","490350003","1","0.6","ppm","7","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"09/03/2008","490350003","1","0.6","ppm","7","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"09/04/2008","490350003","1","0.6","ppm","7","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"09/05/2008","490350003","1","0.4","ppm","5","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"09/06/2008","490350003","1","0.5","ppm","6","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"09/07/2008","490350003","1","0.5","ppm","6","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"09/08/2008","490350003","1","0.6","ppm","7","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"09/09/2008","490350003","1","0.5","ppm","6","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"09/10/2008","490350003","1","0.6","ppm","7","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"09/12/2008","490350003","1","0.5","ppm","6","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"09/13/2008","490350003","1","0.5","ppm","6","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"09/14/2008","490350003","1","0.5","ppm","6","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"09/15/2008","490350003","1","0.7","ppm","8","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"09/16/2008","490350003","1","0.8","ppm","9","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"09/17/2008","490350003","1","0.6","ppm","7","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"09/18/2008","490350003","1","0.6","ppm","7","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"09/19/2008","490350003","1","0.5","ppm","6","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"09/20/2008","490350003","1","0.4","ppm","5","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"09/21/2008","490350003","1","0.3","ppm","3","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"09/22/2008","490350003","1","0.4","ppm","5","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"09/23/2008","490350003","1","0.7","ppm","8","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"09/24/2008","490350003","1","0.8","ppm","9","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"09/25/2008","490350003","1","0.7","ppm","8","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"09/26/2008","490350003","1","0.8","ppm","9","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"09/27/2008","490350003","1","0.9","ppm","10","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"09/28/2008","490350003","1","0.8","ppm","9","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"09/29/2008","490350003","1","0.7","ppm","8","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"09/30/2008","490350003","1","0.8","ppm","9","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"10/01/2008","490350003","1","0.8","ppm","9","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"10/02/2008","490350003","1","0.7","ppm","8","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"10/03/2008","490350003","1","0.5","ppm","6","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"10/04/2008","490350003","1","0.4","ppm","5","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"10/05/2008","490350003","1","0.4","ppm","5","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"10/06/2008","490350003","1","0.6","ppm","7","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"10/07/2008","490350003","1","0.8","ppm","9","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"10/08/2008","490350003","1","0.9","ppm","10","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"10/09/2008","490350003","1","0.9","ppm","10","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"10/10/2008","490350003","1","0.5","ppm","6","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"10/11/2008","490350003","1","0.4","ppm","5","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"10/12/2008","490350003","1","0.3","ppm","3","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"10/13/2008","490350003","1","0.6","ppm","7","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"10/14/2008","490350003","1","0.8","ppm","9","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"10/15/2008","490350003","1","0.9","ppm","10","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"10/16/2008","490350003","1","1.1","ppm","13","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"10/17/2008","490350003","1","1","ppm","11","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"10/18/2008","490350003","1","1.1","ppm","13","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"10/19/2008","490350003","1","0.9","ppm","10","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"10/20/2008","490350003","1","0.9","ppm","10","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"10/21/2008","490350003","1","0.6","ppm","7","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"10/22/2008","490350003","1","1","ppm","11","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"10/23/2008","490350003","1","1.1","ppm","13","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"10/24/2008","490350003","1","1.3","ppm","15","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"10/25/2008","490350003","1","1.2","ppm","14","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"10/26/2008","490350003","1","1.1","ppm","13","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"10/27/2008","490350003","1","1.3","ppm","15","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"10/28/2008","490350003","1","1.3","ppm","15","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"10/29/2008","490350003","1","1.4","ppm","16","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"10/30/2008","490350003","1","1.1","ppm","13","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"10/31/2008","490350003","1","0.9","ppm","10","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"11/01/2008","490350003","1","0.5","ppm","6","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"11/02/2008","490350003","1","0.4","ppm","5","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"11/03/2008","490350003","1","0.7","ppm","8","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"11/04/2008","490350003","1","0.5","ppm","6","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"11/05/2008","490350003","1","0.8","ppm","9","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"11/06/2008","490350003","1","1.2","ppm","14","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"11/07/2008","490350003","1","0.8","ppm","9","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"11/08/2008","490350003","1","1.1","ppm","13","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"11/09/2008","490350003","1","1.3","ppm","15","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"11/10/2008","490350003","1","0.8","ppm","9","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"11/11/2008","490350003","1","1","ppm","11","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"11/12/2008","490350003","1","0.7","ppm","8","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"11/13/2008","490350003","1","0.9","ppm","10","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"11/14/2008","490350003","1","0.8","ppm","9","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"11/15/2008","490350003","1","1.1","ppm","13","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"11/16/2008","490350003","1","1.5","ppm","17","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"11/17/2008","490350003","1","1.4","ppm","16","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"11/18/2008","490350003","1","1.6","ppm","18","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"11/19/2008","490350003","1","1.7","ppm","19","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"11/20/2008","490350003","1","1.4","ppm","16","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"11/21/2008","490350003","1","1.2","ppm","14","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"11/22/2008","490350003","1","1.4","ppm","16","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"11/23/2008","490350003","1","1.5","ppm","17","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"11/24/2008","490350003","1","1.4","ppm","16","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
"11/25/2008","490350003","1","1.6","ppm","18","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.646667","-111.849722"
