"Date","AQS_SITE_ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"09/09/2015","490353013","1","0.063","ppm","77","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"09/10/2015","490353013","1","0.054","ppm","50","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"09/11/2015","490353013","1","0.054","ppm","50","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"09/12/2015","490353013","1","0.06","ppm","67","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"09/13/2015","490353013","1","0.056","ppm","54","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"09/14/2015","490353013","1","0.044","ppm","41","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"09/15/2015","490353013","1","0.034","ppm","31","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"09/16/2015","490353013","1","0.044","ppm","41","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"09/17/2015","490353013","1","0.039","ppm","36","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"09/18/2015","490353013","1","0.046","ppm","43","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"09/19/2015","490353013","1","0.056","ppm","54","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"09/20/2015","490353013","1","0.054","ppm","50","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"09/21/2015","490353013","1","0.057","ppm","58","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"09/22/2015","490353013","1","0.054","ppm","50","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"09/23/2015","490353013","1","0.057","ppm","58","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"09/24/2015","490353013","1","0.059","ppm","64","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"09/25/2015","490353013","1","0.05","ppm","46","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"09/26/2015","490353013","1","0.051","ppm","47","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"09/27/2015","490353013","1","0.049","ppm","45","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"09/28/2015","490353013","1","0.051","ppm","47","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"09/29/2015","490353013","1","0.044","ppm","41","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"09/30/2015","490353013","1","0.035","ppm","32","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"10/01/2015","490353013","1","0.044","ppm","41","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"10/02/2015","490353013","1","0.041","ppm","38","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"10/03/2015","490353013","1","0.035","ppm","32","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"10/04/2015","490353013","1","0.043","ppm","40","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"10/05/2015","490353013","1","0.044","ppm","41","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"10/06/2015","490353013","1","0.044","ppm","41","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"10/07/2015","490353013","1","0.043","ppm","40","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"10/08/2015","490353013","1","0.036","ppm","33","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"10/09/2015","490353013","1","0.036","ppm","33","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"10/10/2015","490353013","1","0.042","ppm","39","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"10/11/2015","490353013","1","0.04","ppm","37","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"10/12/2015","490353013","1","0.044","ppm","41","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"10/13/2015","490353013","1","0.044","ppm","41","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"10/14/2015","490353013","1","0.043","ppm","40","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"10/15/2015","490353013","1","0.042","ppm","39","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"10/16/2015","490353013","1","0.048","ppm","44","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"10/17/2015","490353013","1","0.043","ppm","40","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"10/18/2015","490353013","1","0.036","ppm","33","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"10/19/2015","490353013","1","0.046","ppm","43","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"10/20/2015","490353013","1","0.04","ppm","37","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"10/21/2015","490353013","1","0.033","ppm","31","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"10/22/2015","490353013","1","0.036","ppm","33","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"10/23/2015","490353013","1","0.037","ppm","34","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"10/24/2015","490353013","1","0.041","ppm","38","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"10/25/2015","490353013","1","0.039","ppm","36","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"10/26/2015","490353013","1","0.042","ppm","39","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"10/27/2015","490353013","1","0.039","ppm","36","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"10/28/2015","490353013","1","0.026","ppm","24","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"10/29/2015","490353013","1","0.035","ppm","32","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"10/30/2015","490353013","1","0.036","ppm","33","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"10/31/2015","490353013","1","0.038","ppm","35","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"11/01/2015","490353013","1","0.037","ppm","34","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"11/02/2015","490353013","1","0.042","ppm","39","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"11/03/2015","490353013","1","0.045","ppm","42","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"11/04/2015","490353013","1","0.032","ppm","30","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"11/05/2015","490353013","1","0.029","ppm","27","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"11/06/2015","490353013","1","0.029","ppm","27","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"11/07/2015","490353013","1","0.038","ppm","35","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"11/08/2015","490353013","1","0.045","ppm","42","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"11/09/2015","490353013","1","0.046","ppm","43","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"11/10/2015","490353013","1","0.035","ppm","32","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"11/11/2015","490353013","1","0.035","ppm","32","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"11/12/2015","490353013","1","0.035","ppm","32","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"11/13/2015","490353013","1","0.034","ppm","31","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"11/14/2015","490353013","1","0.038","ppm","35","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"11/15/2015","490353013","1","0.049","ppm","45","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"11/16/2015","490353013","1","0.033","ppm","31","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"11/17/2015","490353013","1","0.031","ppm","29","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"11/18/2015","490353013","1","0.035","ppm","32","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"11/19/2015","490353013","1","0.031","ppm","29","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"11/20/2015","490353013","1","0.035","ppm","32","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"11/21/2015","490353013","1","0.031","ppm","29","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"11/22/2015","490353013","1","0.027","ppm","25","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"11/23/2015","490353013","1","0.023","ppm","21","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"11/24/2015","490353013","1","0.038","ppm","35","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"11/25/2015","490353013","1","0.04","ppm","37","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"11/26/2015","490353013","1","0.026","ppm","24","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"11/27/2015","490353013","1","0.029","ppm","27","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"11/28/2015","490353013","1","0.025","ppm","23","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"11/29/2015","490353013","1","0.026","ppm","24","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"11/30/2015","490353013","1","0.032","ppm","30","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"12/01/2015","490353013","1","0.029","ppm","27","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"12/02/2015","490353013","1","0.026","ppm","24","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"12/03/2015","490353013","1","0.033","ppm","31","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"12/04/2015","490353013","1","0.021","ppm","19","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"12/05/2015","490353013","1","0.036","ppm","33","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"12/06/2015","490353013","1","0.036","ppm","33","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"12/07/2015","490353013","1","0.035","ppm","32","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"12/08/2015","490353013","1","0.028","ppm","26","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"12/09/2015","490353013","1","0.035","ppm","32","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"12/10/2015","490353013","1","0.035","ppm","32","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"12/11/2015","490353013","1","0.034","ppm","31","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"12/12/2015","490353013","1","0.031","ppm","29","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"12/13/2015","490353013","1","0.033","ppm","31","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"12/14/2015","490353013","1","0.03","ppm","28","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"12/15/2015","490353013","1","0.025","ppm","23","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"12/16/2015","490353013","1","0.035","ppm","32","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"12/17/2015","490353013","1","0.037","ppm","34","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"12/18/2015","490353013","1","0.038","ppm","35","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"12/19/2015","490353013","1","0.039","ppm","36","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"12/20/2015","490353013","1","0.026","ppm","24","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"12/21/2015","490353013","1","0.035","ppm","32","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"12/22/2015","490353013","1","0.034","ppm","31","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"12/23/2015","490353013","1","0.034","ppm","31","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"12/24/2015","490353013","1","0.036","ppm","33","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"12/25/2015","490353013","1","0.033","ppm","31","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"12/26/2015","490353013","1","0.033","ppm","31","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"12/27/2015","490353013","1","0.03","ppm","28","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"12/28/2015","490353013","1","0.024","ppm","22","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"12/29/2015","490353013","1","0.027","ppm","25","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"12/30/2015","490353013","1","0.029","ppm","27","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"06/12/2015","490450004","1","0.055","ppm","51","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.6005316001733","-112.353414322914"
"06/13/2015","490450004","1","0.051","ppm","47","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.6005316001733","-112.353414322914"
"06/14/2015","490450004","1","0.049","ppm","45","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.6005316001733","-112.353414322914"
"06/17/2015","490450004","1","0.056","ppm","54","13","76.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.6005316001733","-112.353414322914"
"06/18/2015","490450004","1","0.071","ppm","101","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.6005316001733","-112.353414322914"
"06/19/2015","490450004","1","0.061","ppm","71","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.6005316001733","-112.353414322914"
"06/20/2015","490450004","1","0.066","ppm","87","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.6005316001733","-112.353414322914"
"06/21/2015","490450004","1","0.055","ppm","51","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.6005316001733","-112.353414322914"
"06/22/2015","490450004","1","0.058","ppm","61","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.6005316001733","-112.353414322914"
"06/23/2015","490450004","1","0.062","ppm","74","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.6005316001733","-112.353414322914"
"06/24/2015","490450004","1","0.06","ppm","67","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.6005316001733","-112.353414322914"
"06/25/2015","490450004","1","0.061","ppm","71","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.6005316001733","-112.353414322914"
"06/26/2015","490450004","1","0.065","ppm","84","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.6005316001733","-112.353414322914"
"06/27/2015","490450004","1","0.083","ppm","143","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.6005316001733","-112.353414322914"
"06/28/2015","490450004","1","0.075","ppm","115","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.6005316001733","-112.353414322914"
"06/29/2015","490450004","1","0.079","ppm","129","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.6005316001733","-112.353414322914"
"06/30/2015","490450004","1","0.057","ppm","58","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.6005316001733","-112.353414322914"
"07/01/2015","490450004","1","0.057","ppm","58","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.6005316001733","-112.353414322914"
"07/02/2015","490450004","1","0.05","ppm","46","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.6005316001733","-112.353414322914"
"07/03/2015","490450004","1","0.054","ppm","50","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.6005316001733","-112.353414322914"
"07/04/2015","490450004","1","0.052","ppm","48","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.6005316001733","-112.353414322914"
"07/05/2015","490450004","1","0.054","ppm","50","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.6005316001733","-112.353414322914"
"07/06/2015","490450004","1","0.047","ppm","44","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.6005316001733","-112.353414322914"
"07/07/2015","490450004","1","0.047","ppm","44","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.6005316001733","-112.353414322914"
"07/08/2015","490450004","1","0.056","ppm","54","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.6005316001733","-112.353414322914"
"07/09/2015","490450004","1","0.054","ppm","50","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.6005316001733","-112.353414322914"
"07/10/2015","490450004","1","0.044","ppm","41","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.6005316001733","-112.353414322914"
"07/11/2015","490450004","1","0.041","ppm","38","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.6005316001733","-112.353414322914"
"07/12/2015","490450004","1","0.051","ppm","47","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.6005316001733","-112.353414322914"
"07/13/2015","490450004","1","0.05","ppm","46","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.6005316001733","-112.353414322914"
"07/14/2015","490450004","1","0.055","ppm","51","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.6005316001733","-112.353414322914"
"07/15/2015","490450004","1","0.051","ppm","47","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.6005316001733","-112.353414322914"
"07/16/2015","490450004","1","0.059","ppm","64","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.6005316001733","-112.353414322914"
"07/17/2015","490450004","1","0.052","ppm","48","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.6005316001733","-112.353414322914"
"07/18/2015","490450004","1","0.053","ppm","49","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.6005316001733","-112.353414322914"
"07/19/2015","490450004","1","0.052","ppm","48","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.6005316001733","-112.353414322914"
"07/20/2015","490450004","1","0.061","ppm","71","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.6005316001733","-112.353414322914"
"07/21/2015","490450004","1","0.059","ppm","64","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.6005316001733","-112.353414322914"
"07/22/2015","490450004","1","0.048","ppm","44","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.6005316001733","-112.353414322914"
"07/23/2015","490450004","1","0.056","ppm","54","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.6005316001733","-112.353414322914"
"07/24/2015","490450004","1","0.048","ppm","44","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.6005316001733","-112.353414322914"
"07/25/2015","490450004","1","0.056","ppm","54","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.6005316001733","-112.353414322914"
"07/26/2015","490450004","1","0.053","ppm","49","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.6005316001733","-112.353414322914"
"07/27/2015","490450004","1","0.05","ppm","46","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.6005316001733","-112.353414322914"
"07/28/2015","490450004","1","0.042","ppm","39","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.6005316001733","-112.353414322914"
"07/29/2015","490450004","1","0.058","ppm","61","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.6005316001733","-112.353414322914"
"07/30/2015","490450004","1","0.062","ppm","74","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.6005316001733","-112.353414322914"
"07/31/2015","490450004","1","0.057","ppm","58","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.6005316001733","-112.353414322914"
"08/01/2015","490450004","1","0.055","ppm","51","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.6005316001733","-112.353414322914"
"08/02/2015","490450004","1","0.055","ppm","51","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.6005316001733","-112.353414322914"
"08/03/2015","490450004","1","0.047","ppm","44","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.6005316001733","-112.353414322914"
"08/04/2015","490450004","1","0.068","ppm","93","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.6005316001733","-112.353414322914"
"08/05/2015","490450004","1","0.039","ppm","36","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.6005316001733","-112.353414322914"
"08/06/2015","490450004","1","0.054","ppm","50","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.6005316001733","-112.353414322914"
"08/07/2015","490450004","1","0.039","ppm","36","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.6005316001733","-112.353414322914"
"08/08/2015","490450004","1","0.045","ppm","42","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.6005316001733","-112.353414322914"
"08/09/2015","490450004","1","0.055","ppm","51","17","100.0000","44201","Ozone","41620","Salt Lake City, UT","49","Utah","045","Tooele","40.6005316001733","-112.353414322914"
